timestamp,temperature,humidity,wind_speed,pressure,pm25,pm10,co,no2,o3,aqi,hour,day,month,day_of_week,previous_aqi,aqi_lag_3,aqi_lag_6,aqi_lag_12,rolling_avg_3,rolling_avg_6,aqi_change,future_aqi
2026-02-14 15:00:00,22.0,84.41274,5.9427266,1013.87823,27.6,34.7,820.0,51.4,32.0,33.25,15,14,2,5,33.46,32.58,38.36,41.42,33.04,33.973333333333336,-0.21000000000000085,39.72
2026-02-14 16:00:00,21.45,90.05315,6.544677,1014.3763,28.6,36.9,849.0,53.8,24.0,33.35,16,14,2,5,33.25,32.41,37.3,41.12,33.35333333333333,33.315000000000005,0.10000000000000142,38.34
2026-02-14 17:00:00,20.9,93.72352,6.1305785,1014.4746,29.5,39.0,822.0,51.7,24.0,33.9,17,14,2,5,33.35,33.46,34.84,38.22,33.5,33.15833333333334,0.5499999999999972,39.06
2026-02-14 18:00:00,20.3,95.164246,5.1165614,1014.77277,30.3,40.5,749.0,47.6,27.0,34.44,18,14,2,5,33.9,33.25,32.58,38.34,33.89666666666667,33.468333333333334,0.5399999999999991,40.31
2026-02-14 19:00:00,20.15,95.45528,6.638072,1014.2728,30.5,41.9,602.0,41.6,30.0,34.37,19,14,2,5,34.44,33.35,32.41,37.55,34.23666666666667,33.794999999999995,-0.07000000000000028,41.43
2026-02-14 20:00:00,19.9,96.64287,8.320986,1013.9725,28.9,41.2,409.0,33.7,36.0,33.14,20,14,2,5,34.37,33.9,33.46,38.16,33.98333333333333,33.74166666666667,-1.2299999999999969,41.63
2026-02-14 21:00:00,19.65,97.24062,8.574123,1013.77167,27.9,40.5,268.0,26.6,40.0,32.04,21,14,2,5,33.14,34.44,33.25,38.36,33.18333333333333,33.54,-1.1000000000000014,40.68
2026-02-14 22:00:00,19.7,99.073006,8.714677,1013.47217,28.2,40.4,189.0,20.2,43.0,31.66,22,14,2,5,32.04,34.37,33.35,37.3,32.28,33.25833333333333,-0.379999999999999,38.82
2026-02-14 23:00:00,19.75,99.69027,7.731623,1013.27234,30.0,42.3,163.0,14.6,44.0,32.25,23,14,2,5,31.66,33.14,33.9,34.84,31.98333333333333,32.98333333333333,0.5899999999999999,37.35
2026-02-15 00:00:00,19.4,97.539246,4.8899083,1013.4712,34.0,48.7,257.0,15.5,38.0,34.77,0,15,2,6,32.25,32.04,34.44,32.58,32.89333333333334,33.038333333333334,2.520000000000003,37.04
2026-02-15 01:00:00,19.05,98.14451,3.7585104,1013.7701,38.2,54.2,602.0,24.1,27.0,37.6,1,15,2,6,34.77,31.66,34.37,32.41,34.873333333333335,33.576666666666675,2.8299999999999983,37.45
2026-02-15 02:00:00,18.6,99.37597,3.4576871,1014.3683,46.1,65.4,1067.0,35.5,12.0,43.26,2,15,2,6,37.6,32.25,33.14,33.46,38.54333333333333,35.263333333333335,5.659999999999997,38.66
2026-02-15 03:00:00,18.6,99.06525,2.8001428,1014.9678,61.2,84.1,1329.0,41.6,10.0,55.16,3,15,2,6,43.26,34.77,32.04,33.25,45.339999999999996,39.11666666666667,11.899999999999999,41.64
2026-02-15 04:00:00,19.2,98.14657,2.657668,1015.46893,46.0,73.3,1194.0,37.4,31.0,47.92,4,15,2,6,55.16,37.6,31.66,33.35,48.78,41.82666666666667,-7.239999999999995,44.6
2026-02-15 05:00:00,21.2,87.547966,4.327493,1016.1742,36.8,69.8,855.0,27.9,63.0,46.0,5,15,2,6,47.92,43.26,32.25,33.9,49.693333333333335,44.11833333333333,-1.9200000000000017,48.76
2026-02-15 06:00:00,23.65,74.9652,4.942631,1015.8811,33.6,65.4,572.0,19.5,92.0,46.6,6,15,2,6,46.0,55.16,34.77,34.44,46.84,46.09,0.6000000000000014,51.94
2026-02-15 07:00:00,25.65,64.87513,6.384293,1015.4871,30.3,59.3,437.0,14.1,112.0,45.92,7,15,2,6,46.6,47.92,37.6,34.37,46.173333333333325,47.47666666666667,-0.6799999999999997,50.18
2026-02-15 08:00:00,26.7,60.40131,9.473541,1014.59076,27.8,54.0,358.0,9.9,128.0,45.38,8,15,2,6,45.92,46.0,43.26,33.14,45.96666666666667,47.830000000000005,-0.5399999999999991,47.76
2026-02-15 09:00:00,26.85,59.870556,11.583108,1013.5918,26.4,50.6,313.0,7.4,136.0,44.83,9,15,2,6,45.38,46.6,55.16,32.04,45.376666666666665,46.10833333333333,-0.5500000000000043,47.02
2026-02-15 10:00:00,26.55,60.36692,12.007498,1012.79156,25.4,49.0,306.0,6.4,132.0,43.26,10,15,2,6,44.83,45.92,47.92,31.66,44.49,45.33166666666667,-1.5700000000000003,47.03
2026-02-15 11:00:00,25.9,62.533733,11.778658,1011.9905,24.1,47.0,333.0,7.1,119.0,40.37,11,15,2,6,43.26,45.38,46.0,32.25,42.82,44.39333333333334,-2.8900000000000006,47.19
2026-02-15 12:00:00,24.35,69.66594,10.944532,1012.0861,23.6,45.1,367.0,11.4,106.0,38.43,12,15,2,6,40.37,44.83,46.6,34.77,40.68666666666666,43.031666666666666,-1.9399999999999977,40.66
2026-02-15 13:00:00,23.25,77.03583,10.158444,1011.9833,25.2,47.4,399.0,20.2,87.0,38.16,13,15,2,6,38.43,43.26,45.92,37.6,38.986666666666665,41.73833333333334,-0.2700000000000031,40.79
2026-02-15 14:00:00,22.45,82.1317,8.723967,1011.9811,30.2,50.2,437.0,32.4,61.0,39.15,14,15,2,6,38.16,40.37,45.38,43.26,38.580000000000005,40.699999999999996,0.990000000000002,43.91
2026-02-15 15:00:00,22.1,84.68656,7.9932976,1012.47974,33.2,54.2,477.0,41.9,41.0,39.88,15,15,2,6,39.15,38.43,44.83,55.16,39.06333333333333,39.875,0.730000000000004,45.3
2026-02-15 16:00:00,21.8,86.51925,7.5685663,1012.8785,35.2,56.3,528.0,46.5,32.0,40.63,16,15,2,6,39.88,38.16,43.26,47.92,39.88666666666666,39.43666666666667,0.75,46.69
2026-02-15 17:00:00,21.45,88.391,6.8423676,1013.07733,36.9,58.0,581.0,48.5,28.0,41.52,17,15,2,6,40.63,39.15,40.37,46.0,40.67666666666667,39.62833333333333,0.8900000000000006,48.44
2026-02-15 18:00:00,21.25,90.88128,6.6697226,1012.8769,38.5,59.4,609.0,48.5,27.0,42.46,18,15,2,6,41.52,39.88,38.43,46.6,41.53666666666667,40.3,0.9399999999999977,49.08
2026-02-15 19:00:00,21.25,90.59967,7.3799996,1012.57715,43.4,67.5,598.0,46.3,27.0,46.2,19,15,2,6,42.46,40.63,38.16,45.92,43.39333333333334,41.64,3.740000000000002,46.34
2026-02-15 20:00:00,21.0,91.1476,6.482499,1012.17676,46.2,70.8,562.0,42.1,30.0,48.08,20,15,2,6,46.2,41.52,39.15,45.38,45.580000000000005,43.12833333333334,1.8799999999999955,42.03
2026-02-15 21:00:00,20.8,91.13474,6.310277,1011.57666,45.4,69.8,511.0,37.4,33.0,47.22,21,15,2,6,48.08,42.46,39.88,44.83,47.166666666666664,44.35166666666667,-0.8599999999999994,38.42
2026-02-15 22:00:00,20.7,91.12832,5.9399996,1010.9771,43.4,66.8,410.0,31.2,37.0,45.29,22,15,2,6,47.22,46.2,40.63,43.26,46.86333333333334,45.12833333333333,-1.9299999999999997,36.8
2026-02-15 23:00:00,20.75,90.56564,5.950899,1010.7772,41.4,63.8,295.0,24.5,42.0,43.44,23,15,2,6,45.29,48.08,41.52,40.37,45.31666666666666,45.44833333333333,-1.8500000000000014,36.42
2026-02-16 00:00:00,20.4,89.69667,6.7205353,1010.6764,40.0,63.6,283.0,20.4,45.0,42.53,0,16,2,0,43.44,47.22,42.46,38.43,43.75333333333333,45.46,-0.9099999999999966,36.96
2026-02-16 01:00:00,20.5,87.211945,8.049845,1010.9765,38.1,60.3,499.0,24.2,43.0,41.19,1,16,2,0,42.53,45.29,46.2,38.16,42.38666666666666,44.625,-1.3400000000000034,36.72
2026-02-16 02:00:00,20.5,85.58451,7.42159,1011.4761,37.4,58.2,817.0,29.2,40.0,40.72,2,16,2,0,41.19,43.44,48.08,39.15,41.48,43.39833333333333,-0.46999999999999886,37.4
2026-02-16 03:00:00,21.05,83.519264,7.2403865,1011.97723,40.6,63.1,981.0,30.5,44.0,44.1,3,16,2,0,40.72,42.53,47.22,39.88,42.00333333333333,42.87833333333333,3.3800000000000026,39.22
2026-02-16 04:00:00,22.65,75.746994,8.669949,1012.4813,35.9,60.5,827.0,24.8,60.0,42.77,4,16,2,0,44.1,41.19,45.29,40.63,42.53,42.458333333333336,-1.3299999999999983,41.12
2026-02-16 05:00:00,23.7,69.105156,9.567131,1012.6839,30.6,60.1,518.0,15.4,82.0,41.93,5,16,2,0,42.77,40.72,43.44,41.52,42.93333333333334,42.20666666666666,-0.8400000000000034,41.98
2026-02-16 06:00:00,24.65,62.452995,11.019764,1012.7864,29.2,59.6,283.0,8.1,100.0,42.74,6,16,2,0,41.93,44.1,42.53,42.46,42.480000000000004,42.24166666666667,0.8100000000000023,42.36
2026-02-16 07:00:00,25.3,58.946274,13.33094,1012.08887,28.7,57.5,218.0,5.2,110.0,43.13,7,16,2,0,42.74,42.77,41.19,46.2,42.6,42.565,0.39000000000000057,40.65
2026-02-16 08:00:00,25.55,57.70918,15.053425,1011.2902,27.6,54.2,226.0,4.3,116.0,42.68,8,16,2,0,43.13,41.93,40.72,48.08,42.85,42.89166666666667,-0.45000000000000284,37.17
2026-02-16 09:00:00,25.4,58.041027,15.137133,1009.99054,26.4,50.6,246.0,4.2,117.0,41.5,9,16,2,0,42.68,42.74,44.1,47.22,42.43666666666667,42.458333333333336,-1.1799999999999997,35.93
2026-02-16 10:00:00,25.15,57.42956,14.81259,1009.0907,24.8,47.0,256.0,4.2,113.0,39.38,10,16,2,0,41.5,43.13,42.77,45.29,41.18666666666667,41.89333333333334,-2.1199999999999974,36.14
2026-02-16 11:00:00,24.85,57.909172,14.336861,1008.49054,23.5,44.0,278.0,4.9,103.0,36.74,11,16,2,0,39.38,42.68,41.93,43.44,39.20666666666667,41.028333333333336,-2.6400000000000006,36.36
2026-02-16 12:00:00,23.95,64.30833,12.979984,1008.1883,20.6,36.7,311.0,7.8,96.0,33.21,12,16,2,0,36.74,41.5,42.74,42.53,36.443333333333335,39.440000000000005,-3.530000000000001,36.58
2026-02-16 13:00:00,23.15,68.9984,12.5807,1008.0861,20.1,34.2,365.0,13.7,85.0,31.7,13,16,2,0,33.21,39.38,43.13,41.19,33.88333333333333,37.535000000000004,-1.5100000000000016,37.61
2026-02-16 14:00:00,22.65,72.25274,11.4862,1008.48456,21.7,31.7,431.0,21.9,69.0,30.82,14,16,2,0,31.7,36.74,42.68,40.72,31.91,35.55833333333333,-0.879999999999999,38.75
2026-02-16 15:00:00,22.4,74.5245,10.742848,1009.683,22.9,32.1,484.0,29.3,56.0,30.66,15,16,2,0,30.82,33.21,41.5,44.1,31.060000000000002,33.751666666666665,-0.16000000000000014,38.9
2026-02-16 16:00:00,22.15,76.38532,8.227004,1010.3815,24.0,32.4,517.0,35.5,47.0,30.86,16,16,2,0,30.66,31.7,39.38,42.77,30.78,32.33166666666667,0.1999999999999993,38.84
2026-02-16 17:00:00,21.85,78.53331,8.557102,1010.48065,25.7,33.1,537.0,40.8,40.0,31.59,17,16,2,0,30.86,30.82,36.74,41.93,31.036666666666665,31.473333333333333,0.7300000000000004,38.94
2026-02-16 18:00:00,21.65,80.000114,10.853866,1010.8797,27.5,34.6,544.0,42.9,36.0,32.5,18,16,2,0,31.59,30.66,33.21,42.74,31.649999999999995,31.355,0.9100000000000001,39.08
2026-02-16 19:00:00,21.65,79.74912,10.446206,1011.0796,28.0,34.8,523.0,39.8,37.0,32.48,19,16,2,0,32.5,30.86,31.7,43.13,32.19,31.485,-0.020000000000003126,38.37
2026-02-16 20:00:00,21.4,81.74537,9.979859,1010.3795,25.9,32.5,489.0,33.6,42.0,30.79,20,16,2,0,32.48,31.59,30.82,42.68,31.92333333333333,31.48,-1.6899999999999977,36.51
2026-02-16 21:00:00,21.1,84.31464,7.5170207,1009.9789,23.0,29.5,483.0,28.1,46.0,28.52,21,16,2,0,30.79,32.5,30.66,41.5,30.596666666666664,31.12333333333333,-2.2699999999999996,33.93
2026-02-16 22:00:00,20.7,86.143585,4.846648,1009.67816,21.5,28.1,512.0,23.9,48.0,27.16,22,16,2,0,28.52,32.48,30.86,39.38,28.823333333333334,30.506666666666664,-1.3599999999999994,31.62
2026-02-16 23:00:00,20.45,87.48135,5.3699164,1009.37744,22.8,30.4,569.0,20.5,49.0,27.9,23,16,2,0,27.16,30.79,31.59,36.74,27.859999999999996,29.891666666666666,0.7399999999999984,30.02
2026-02-17 00:00:00,19.85,88.53551,0.25455844,1009.3759,19.8,29.9,678.0,14.8,52.0,25.9,0,17,2,1,27.9,28.52,32.5,33.21,26.986666666666665,28.791666666666668,-2.0,29.28
2026-02-17 01:00:00,20.15,86.90632,2.7534704,1009.6766,24.3,36.8,917.0,27.0,38.0,29.26,1,17,2,1,25.9,27.16,32.48,31.7,27.686666666666664,28.255,3.360000000000003,28.55
2026-02-17 02:00:00,19.75,88.80636,5.2939587,1010.3747,34.5,48.5,1209.0,43.4,20.0,36.46,2,17,2,1,29.26,27.9,30.79,30.82,30.540000000000003,29.200000000000003,7.199999999999999,29.0
2026-02-17 03:00:00,19.8,87.97579,6.379216,1011.17444,51.1,64.0,1344.0,51.6,15.0,48.34,3,17,2,1,36.46,25.9,28.52,30.66,38.02,32.50333333333334,11.880000000000003,31.31
2026-02-17 04:00:00,21.0,81.95273,4.8633323,1011.877,49.8,61.7,1183.0,44.0,35.0,49.09,4,17,2,1,48.34,29.26,27.16,30.86,44.63,36.15833333333334,0.75,34.58
2026-02-17 05:00:00,22.6,72.47232,4.4565907,1012.48096,30.4,51.7,865.0,28.3,69.0,40.14,5,17,2,1,49.09,36.46,27.9,31.59,45.85666666666666,38.19833333333333,-8.950000000000003,38.47
2026-02-17 06:00:00,23.05,66.190575,5.2939587,1013.1817,28.2,59.8,599.0,15.5,99.0,43.24,6,17,2,1,40.14,48.34,25.9,32.5,44.156666666666666,41.08833333333333,3.1000000000000014,44.2
2026-02-17 07:00:00,24.35,57.788834,5.2478566,1012.88544,29.7,68.9,455.0,9.9,120.0,48.12,7,17,2,1,43.24,49.09,29.26,32.48,43.833333333333336,44.23166666666666,4.8799999999999955,55.86
2026-02-17 08:00:00,25.05,55.067284,7.0911775,1011.988,33.3,84.1,364.0,7.3,138.0,55.27,8,17,2,1,48.12,40.14,36.46,30.79,48.876666666666665,47.36666666666667,7.150000000000006,57.2
2026-02-17 09:00:00,25.1,54.72763,8.6867485,1011.2889,32.8,80.3,327.0,6.0,148.0,55.56,9,17,2,1,55.27,43.24,48.34,28.52,52.98333333333333,48.57,0.28999999999999915,53.69
2026-02-17 10:00:00,24.25,57.579742,6.114703,1010.98694,31.9,77.8,318.0,4.9,151.0,54.9,10,17,2,1,55.56,48.12,49.09,27.16,55.24333333333333,49.538333333333334,-0.6600000000000037,49.93
2026-02-17 11:00:00,24.25,56.299458,8.714677,1010.48737,30.4,72.9,362.0,5.2,146.0,52.46,11,17,2,1,54.9,55.27,40.14,27.9,54.306666666666665,51.59166666666667,-2.4399999999999977,47.85
2026-02-17 12:00:00,23.1,65.99068,7.8954163,1010.7839,30.0,70.5,537.0,9.2,141.0,51.63,12,17,2,1,52.46,55.56,43.24,25.9,52.99666666666666,52.99,-0.8299999999999983,42.02
2026-02-17 13:00:00,22.35,72.42792,7.570707,1011.0815,31.2,70.5,990.0,18.2,117.0,49.98,13,17,2,1,51.63,54.9,48.12,29.26,51.35666666666666,53.300000000000004,-1.6500000000000057,39.62
2026-02-17 14:00:00,21.65,77.27682,6.6185193,1011.77893,31.5,55.6,1574.0,30.7,84.0,44.07,14,17,2,1,49.98,52.46,55.27,36.46,48.559999999999995,51.43333333333334,-5.909999999999997,39.44
2026-02-17 15:00:00,21.25,80.70468,3.7799997,1012.4772,30.6,48.5,1923.0,41.1,57.0,39.72,15,17,2,1,44.07,51.63,55.56,48.34,44.589999999999996,48.79333333333333,-4.350000000000001,38.64
2026-02-17 16:00:00,21.35,78.957634,1.8792552,1013.07697,31.1,46.8,1840.0,48.5,41.0,38.34,16,17,2,1,39.72,49.98,54.9,49.09,40.71,46.03333333333334,-1.3799999999999955,37.96
2026-02-17 17:00:00,21.25,80.19799,2.0991426,1012.8769,33.4,48.2,1522.0,53.8,31.0,39.06,17,17,2,1,38.34,44.07,52.46,40.14,39.04,43.800000000000004,0.7199999999999989,37.73
2026-02-17 18:00:00,20.5,80.35063,2.5264204,1013.2746,35.6,49.8,1190.0,53.7,30.0,40.31,18,17,2,1,39.06,39.72,51.63,43.24,39.23666666666667,41.913333333333334,1.25,38.29
2026-02-17 19:00:00,20.7,70.078354,6.193674,1013.2752,36.4,50.5,882.0,44.5,43.0,41.43,19,17,2,1,40.31,38.34,49.98,48.12,40.266666666666666,40.48833333333334,1.1199999999999974,38.1
2026-02-17 20:00:00,19.9,64.67725,7.4867883,1013.07324,35.3,49.4,561.0,30.0,64.0,41.63,20,17,2,1,41.43,39.06,44.07,55.27,41.123333333333335,40.08166666666667,0.20000000000000284,36.82
2026-02-17 21:00:00,19.2,64.736916,9.016185,1012.67126,32.8,46.4,335.0,18.0,82.0,40.68,21,17,2,1,41.63,40.31,39.72,55.56,41.24666666666666,40.24166666666667,-0.9500000000000028,35.46
2026-02-17 22:00:00,18.8,65.50622,9.236298,1012.47046,29.5,43.8,246.0,11.1,91.0,38.82,22,17,2,1,40.68,41.43,38.34,54.9,40.376666666666665,40.321666666666665,-1.8599999999999994,34.62
2026-02-17 23:00:00,18.55,65.88504,8.6193495,1012.56946,26.9,42.4,251.0,6.8,96.0,37.35,23,17,2,1,38.82,41.63,39.06,52.46,38.949999999999996,40.03666666666667,-1.4699999999999989,34.28
2026-02-18 00:00:00,18.1,67.10435,9.391102,1012.66815,25.9,43.5,332.0,5.6,97.0,37.04,0,18,2,2,37.35,40.68,40.31,51.63,37.73666666666666,39.49166666666667,-0.3100000000000023,33.79
2026-02-18 01:00:00,17.7,68.13706,9.531505,1013.3666,26.6,43.8,547.0,11.6,91.0,37.45,1,18,2,2,37.04,38.82,41.43,49.98,37.28,38.82833333333333,0.4100000000000037,33.93
2026-02-18 02:00:00,17.5,68.32181,8.37532,1014.16534,28.8,45.1,838.0,19.6,82.0,38.66,2,18,2,2,37.45,37.35,41.63,44.07,37.71666666666667,38.333333333333336,1.2099999999999937,34.66
2026-02-18 03:00:00,17.85,66.831345,7.555712,1014.36615,32.4,47.8,1013.0,23.9,82.0,41.64,3,18,2,2,38.66,37.04,40.68,39.72,39.25,38.49333333333333,2.980000000000004,37.25
2026-02-18 04:00:00,19.65,59.719925,5.318383,1014.9707,33.6,50.6,962.0,20.9,97.0,44.6,4,18,2,2,41.64,37.45,38.82,38.34,41.63333333333333,39.45666666666667,2.960000000000001,40.59
2026-02-18 05:00:00,21.9,51.31377,5.00128,1015.47656,34.9,56.7,795.0,14.1,119.0,48.76,5,18,2,2,44.6,38.66,37.35,39.06,45.0,41.358333333333334,4.159999999999997,43.33
2026-02-18 06:00:00,24.0,46.24435,4.6730714,1015.1826,36.1,60.3,651.0,8.5,137.0,51.94,6,18,2,2,48.76,41.64,37.04,40.31,48.43333333333333,43.84166666666667,3.1799999999999997,61.6
2026-02-18 07:00:00,25.55,38.931866,3.1072817,1014.2878,32.0,57.7,577.0,5.9,145.0,50.18,7,18,2,2,51.94,44.6,37.45,41.43,50.29333333333333,45.96333333333333,-1.759999999999998,82.07
2026-02-18 08:00:00,26.45,35.82059,4.0249224,1013.49066,28.8,53.2,526.0,4.5,147.0,47.76,8,18,2,2,50.18,48.76,38.66,41.63,49.96,47.48,-2.4200000000000017,83.3
2026-02-18 09:00:00,26.55,39.99711,10.233123,1012.4918,27.9,51.3,493.0,4.1,148.0,47.02,9,18,2,2,47.76,51.94,41.64,40.68,48.31999999999999,48.376666666666665,-0.7399999999999949,83.18
2026-02-18 10:00:00,25.8,47.654324,15.283048,1011.7904,28.0,50.4,466.0,3.0,150.0,47.03,10,18,2,2,47.02,50.18,44.6,38.82,47.27,48.781666666666666,0.00999999999999801,82.87
2026-02-18 11:00:00,24.75,45.54287,16.285772,1011.4878,28.3,49.7,456.0,3.0,151.0,47.19,11,18,2,2,47.03,47.76,48.76,37.35,47.080000000000005,48.52,0.1599999999999966,81.7
2026-02-18 12:00:00,24.75,45.99401,15.151039,1010.98816,22.6,36.3,496.0,8.3,139.0,40.66,12,18,2,2,47.19,47.02,51.94,37.04,44.96,46.63999999999999,-6.530000000000001,75.79
2026-02-18 13:00:00,23.75,47.72478,12.601285,1011.385,24.9,38.4,628.0,26.7,111.0,40.79,13,18,2,2,40.66,47.03,50.18,37.45,42.879999999999995,45.074999999999996,0.13000000000000256,66.86
2026-02-18 14:00:00,22.95,52.614304,10.874741,1012.382,33.5,42.8,809.0,52.0,72.0,43.91,14,18,2,2,40.79,47.19,47.76,38.66,41.78666666666666,44.43333333333334,3.1199999999999974,60.34
2026-02-18 15:00:00,22.5,59.422638,9.567131,1013.1801,38.3,46.2,942.0,70.7,42.0,45.3,15,18,2,2,43.91,40.66,47.02,41.64,43.33333333333332,44.14666666666667,1.3900000000000006,59.25
2026-02-18 16:00:00,22.05,64.10154,7.9383874,1013.87823,41.7,49.1,996.0,77.8,29.0,46.69,16,18,2,2,45.3,40.79,47.03,44.6,45.29999999999999,44.089999999999996,1.3900000000000006,60.21
2026-02-18 17:00:00,21.55,66.08912,8.951267,1014.1767,44.9,52.5,1002.0,78.3,25.0,48.44,17,18,2,2,46.69,43.91,47.19,48.76,46.809999999999995,44.298333333333325,1.75,60.03
2026-02-18 18:00:00,21.15,69.93966,6.1437774,1014.17584,46.3,53.8,952.0,74.1,27.0,49.08,18,18,2,2,48.44,45.3,40.66,51.94,48.06999999999999,45.70166666666666,0.6400000000000006,59.01
2026-02-18 19:00:00,21.15,68.16624,6.4096174,1014.17584,43.2,50.3,812.0,63.9,34.0,46.34,19,18,2,2,49.08,46.69,40.79,50.18,47.953333333333326,46.626666666666665,-2.739999999999995,57.36
2026-02-18 20:00:00,20.7,69.62897,7.3997297,1013.9747,37.3,44.9,616.0,49.0,47.0,42.03,20,18,2,2,46.34,48.44,43.91,47.76,45.81666666666666,46.31333333333333,-4.310000000000002,55.28
2026-02-18 21:00:00,20.2,67.975365,8.6193495,1014.07306,31.4,42.7,465.0,35.5,59.0,38.42,21,18,2,2,42.03,49.08,45.3,47.02,42.26333333333333,45.166666666666664,-3.6099999999999994,51.92
2026-02-18 22:00:00,20.05,58.837337,8.626865,1013.8728,27.5,44.5,386.0,24.3,70.0,36.8,22,18,2,2,38.42,46.34,46.69,47.03,39.083333333333336,43.51833333333334,-1.6200000000000045,48.12
2026-02-18 23:00:00,20.1,51.868855,9.743305,1013.47314,25.1,47.7,350.0,14.5,81.0,36.42,23,18,2,2,36.8,42.03,48.44,47.19,37.21333333333333,41.51499999999999,-0.37999999999999545,44.31
2026-02-19 00:00:00,20.6,48.960884,11.003581,1013.57465,24.2,48.0,375.0,6.7,95.0,36.96,0,19,2,3,36.42,38.42,49.08,40.66,36.72666666666667,39.495,0.5399999999999991,41.44
2026-02-19 01:00:00,20.4,49.402367,10.495713,1013.77386,24.3,47.8,513.0,12.1,88.0,36.72,1,19,2,3,36.96,36.8,46.34,40.79,36.699999999999996,37.891666666666666,-0.240000000000002,40.73
2026-02-19 02:00:00,20.3,50.54956,10.564941,1014.473,25.6,48.5,711.0,19.3,80.0,37.4,2,19,2,3,36.72,36.42,42.03,43.91,37.026666666666664,37.12,0.6799999999999997,43.09
2026-02-19 03:00:00,21.15,48.61929,11.799271,1015.07513,28.0,49.6,823.0,23.0,79.0,39.22,3,19,2,3,37.4,36.96,38.42,45.3,37.779999999999994,37.25333333333334,1.8200000000000003,49.7
2026-02-19 04:00:00,23.25,43.070873,10.8672905,1015.8801,28.8,49.1,765.0,19.7,93.0,41.12,4,19,2,3,39.22,36.72,36.8,46.69,39.24666666666666,37.973333333333336,1.8999999999999986,45.1
2026-02-19 05:00:00,25.9,36.026268,12.283599,1016.0873,26.2,47.7,620.0,12.9,116.0,41.98,5,19,2,3,41.12,37.4,36.42,48.44,40.77333333333333,38.9,0.8599999999999994,43.2
2026-02-19 06:00:00,27.9,30.557293,13.15971,1016.1926,25.8,42.1,493.0,7.3,133.0,42.36,6,19,2,3,41.98,39.22,36.96,49.08,41.81999999999999,39.800000000000004,0.38000000000000256,44.18
2026-02-19 07:00:00,28.75,25.5609,14.787414,1015.4954,22.5,38.4,417.0,4.8,140.0,40.65,7,19,2,3,42.36,41.12,36.72,46.34,41.66333333333333,40.455,-1.7100000000000009,44.56
2026-02-19 08:00:00,29.55,22.863098,15.561414,1014.3985,19.3,28.4,359.0,3.6,142.0,37.17,8,19,2,3,40.65,41.98,37.4,42.03,40.059999999999995,40.416666666666664,-3.479999999999997,43.96
2026-02-19 09:00:00,29.9,21.421957,17.194475,1013.5998,18.6,24.3,327.0,3.1,142.0,35.93,9,19,2,3,37.17,42.36,39.22,38.42,37.916666666666664,39.86833333333333,-1.240000000000002,43.34
2026-02-19 10:00:00,29.95,20.920158,17.726116,1012.9007,19.2,23.3,315.0,2.9,143.0,36.14,10,19,2,3,35.93,40.65,41.12,36.8,36.41333333333333,39.038333333333334,0.21000000000000085,42.72
2026-02-19 11:00:00,29.85,20.606041,17.534992,1012.5006,19.9,23.6,328.0,3.6,141.0,36.36,11,19,2,3,36.14,37.17,41.98,36.42,36.14333333333334,38.10166666666667,0.21999999999999886,42.0
2026-02-19 12:00:00,29.5,21.618948,17.077248,1012.49963,21.0,22.5,395.0,5.9,138.0,36.58,12,19,2,3,36.36,35.93,42.36,36.96,36.35999999999999,37.13833333333333,0.21999999999999886,40.53
2026-02-19 13:00:00,28.55,25.8593,15.489414,1012.9967,23.7,26.4,576.0,12.5,124.0,37.61,13,19,2,3,36.58,36.14,40.65,36.72,36.849999999999994,36.63166666666667,1.0300000000000011,40.93
2026-02-19 14:00:00,27.6,28.281155,12.931218,1013.7935,27.6,30.6,810.0,21.5,104.0,38.75,14,19,2,3,37.61,36.36,37.17,37.4,37.64666666666667,36.895,1.1400000000000006,41.49
2026-02-19 15:00:00,26.75,31.388409,12.081473,1014.4908,29.7,32.9,944.0,28.5,88.0,38.9,15,19,2,3,38.75,36.58,35.93,39.22,38.419999999999995,37.38999999999999,0.14999999999999858,41.31
2026-02-19 16:00:00,26.0,33.822807,9.7880945,1014.98846,31.1,34.6,887.0,32.1,77.0,38.84,16,19,2,3,38.9,37.61,36.14,41.12,38.83,37.839999999999996,-0.05999999999999517,41.16
2026-02-19 17:00:00,24.9,36.72148,11.1090765,1015.1852,32.6,36.2,729.0,33.7,69.0,38.94,17,19,2,3,38.84,38.75,36.36,41.98,38.89333333333333,38.27,0.09999999999999432,40.94
2026-02-19 18:00:00,24.25,37.538906,12.330985,1015.3835,33.6,37.6,586.0,32.4,66.0,39.08,18,19,2,3,38.94,38.9,36.58,42.36,38.95333333333333,38.68666666666667,0.14000000000000057,41.24
2026-02-19 19:00:00,24.35,35.587475,12.678185,1015.3835,32.5,37.4,495.0,26.6,71.0,38.37,19,19,2,3,39.08,38.84,37.61,40.65,38.79666666666666,38.81333333333333,-0.7100000000000009,40.92
2026-02-19 20:00:00,24.15,35.773018,13.110376,1015.1832,28.9,35.3,420.0,18.0,82.0,36.51,20,19,2,3,38.37,38.94,38.75,37.17,37.98666666666666,38.44,-1.8599999999999994,40.66
2026-02-19 21:00:00,23.7,36.87879,12.870944,1014.98206,24.9,31.5,366.0,11.2,90.0,33.93,21,19,2,3,36.51,39.08,38.9,35.93,36.27,37.61166666666667,-2.5799999999999983,39.73
